"","X1","sessionId","userid","cond","ip_check","attention_check","senario","decision","comfort","useful","risk","appropriate","expected","id","default","framing","ask.reason","who","what","purpose","collection","page","whof","purposef","collectionf","whatf","cstore","caction"
"9894",19038,1465,74504,409,FALSE,0,49020,0,-3,-3,-3,-3,2,14072,1,0,1,5,11,1,11,6,"assis","lochouse","remshr","watch","share","nothing"
"9895",19039,1465,74504,409,FALSE,0,49030,0,-3,-3,-3,-3,-2,14073,1,0,0,3,9,3,9,7,"wash","alert","reminsishr","cam","share","insight"
"9896",19040,1465,74504,409,FALSE,0,49040,0,-1,-1,1,0,3,14074,1,0,1,4,2,2,2,8,"light","opauto","locinsi","cohvac","locally","insight"
"9897",19041,1465,74504,409,FALSE,0,49050,0,-3,-3,-3,-3,-2,14075,1,0,0,1,7,0,7,9,"refr","preshouse","remserv","coalarm","remserv","nothing"
"9898",19042,1465,74504,409,FALSE,0,49060,0,-2,-1,1,-1,2,14076,1,0,1,2,8,2,8,10,"hvac","opauto","remoptishr","locsens","share","opti"
"9899",19043,1465,74504,409,FALSE,0,49070,0,-3,-3,-3,-3,1,14077,1,0,0,4,10,0,10,11,"light","preshouse","remrecoshr","micro","share","reco"
"9900",19044,1465,74504,409,FALSE,0,49080,0,-2,1,1,0,3,14078,1,0,0,2,0,0,0,12,"hvac","preshouse","locally","cosecu","locally","nothing"
"9901",19059,1467,91579,715,FALSE,0,85690,1,1,1,1,1,-1,14080,1,2,1,3,2,1,8,1,"wash","lochouse","remoptishr","cohvac","share","opti"
"9902",19060,1467,91579,715,FALSE,0,85700,1,2,2,2,2,-1,14081,1,2,0,2,1,3,7,2,"hvac","alert","remserv","corefri","remserv","nothing"
"9903",19061,1467,91579,715,FALSE,0,85710,1,2,2,2,2,1,14082,1,2,0,4,3,2,9,3,"light","opauto","reminsishr","cowash","share","insight"
"9904",19062,1467,91579,715,FALSE,0,85720,1,3,3,3,3,3,14083,1,2,1,6,5,0,11,4,"tv","preshouse","remshr","coassis","share","nothing"
"9905",19063,1467,91579,715,FALSE,0,85730,1,1,2,2,1,1,14084,1,2,1,5,8,1,2,5,"assis","lochouse","locinsi","locsens","locally","insight"
"9906",19064,1467,91579,715,FALSE,0,85740,0,-1,0,-1,-1,1,14085,1,2,0,6,9,2,3,6,"tv","opauto","locreco","cam","locally","reco"
"9907",19065,1467,91579,715,FALSE,0,85750,0,-1,-1,-1,-1,1,14086,1,2,0,5,4,3,10,7,"assis","alert","remrecoshr","colight","share","reco"
"9908",19066,1467,91579,715,FALSE,0,85760,1,1,2,1,1,1,14087,1,2,1,0,11,1,5,8,"secu","lochouse","reminsi","watch","remserv","insight"
"9909",19067,1467,91579,715,FALSE,0,85770,1,2,2,1,1,1,14088,1,2,0,4,7,0,1,9,"light","preshouse","locopti","coalarm","locally","opti"
"9910",19068,1467,91579,715,FALSE,0,85780,1,2,3,2,2,1,14089,1,2,0,3,6,3,0,10,"wash","alert","locally","cotv","locally","nothing"
"9911",19069,1467,91579,715,FALSE,0,85790,0,-2,-1,-2,-1,-1,14090,1,2,0,7,10,0,4,11,"alarm","preshouse","remopti","micro","remserv","opti"
"9912",19070,1467,91579,715,FALSE,0,85800,0,-1,-1,-1,-1,2,14091,1,2,0,1,0,2,6,12,"refr","opauto","remreco","cosecu","remserv","reco"
"9913",19072,1468,37680,642,FALSE,0,76930,1,-1,2,-1,2,2,14093,1,2,0,4,8,1,3,1,"light","lochouse","locreco","locsens","locally","reco"
"9914",19073,1468,37680,642,FALSE,0,76940,0,-3,2,-2,2,2,14094,1,2,0,2,2,1,9,2,"hvac","lochouse","reminsishr","cohvac","share","insight"
"9915",19074,1468,37680,642,FALSE,0,76950,0,-2,2,-2,2,2,14095,1,2,0,7,11,1,6,3,"alarm","lochouse","remreco","watch","remserv","reco"
"9916",19075,1468,37680,642,FALSE,0,76960,1,2,2,2,2,2,14096,1,2,0,1,5,2,0,4,"refr","opauto","locally","coassis","locally","nothing"
"9917",19076,1468,37680,642,FALSE,0,76970,0,-3,-2,-2,-2,2,14097,1,2,1,3,3,2,10,5,"wash","opauto","remrecoshr","cowash","share","reco"
"9918",19077,1468,37680,642,FALSE,0,76980,1,-1,2,0,3,3,14098,1,2,1,0,0,2,7,6,"secu","opauto","remserv","cosecu","remserv","nothing"
"9919",19078,1468,37680,642,FALSE,0,76990,0,-3,-3,-3,-3,2,14099,1,2,0,6,10,0,5,7,"tv","preshouse","reminsi","micro","remserv","insight"
"9920",19079,1468,37680,642,FALSE,0,77000,1,0,1,1,1,2,14100,1,2,0,3,7,0,2,8,"wash","preshouse","locinsi","coalarm","locally","insight"
"9921",19080,1468,37680,642,FALSE,0,77010,0,-2,1,-2,-1,2,14101,1,2,0,4,4,3,11,9,"light","alert","remshr","colight","share","nothing"
"9922",19081,1468,37680,642,FALSE,0,77020,1,2,2,2,2,2,14102,1,2,1,2,6,3,1,10,"hvac","alert","locopti","cotv","locally","opti"
"9923",19082,1468,37680,642,FALSE,0,77030,0,-2,-2,-2,-2,1,14103,1,2,1,5,9,3,4,11,"assis","alert","remopti","cam","remserv","opti"
"9924",19083,1468,37680,642,FALSE,0,77040,0,-2,-2,-2,-2,-2,14104,1,2,0,1,1,0,8,12,"refr","preshouse","remoptishr","corefri","share","opti"
"9925",19098,1470,51196,957,FALSE,0,114730,0,-1,-3,1,-1,-3,14119,2,1,1,1,6,1,10,1,"refr","lochouse","remrecoshr","cotv","share","reco"
"9926",19099,1470,51196,957,FALSE,0,114740,0,2,2,-1,1,1,14120,2,1,0,7,8,1,0,2,"alarm","lochouse","locally","locsens","locally","nothing"
"9927",19100,1470,51196,957,FALSE,0,114750,1,3,3,3,3,3,14121,2,1,0,2,11,0,3,3,"hvac","preshouse","locreco","watch","locally","reco"
"9928",19101,1470,51196,957,FALSE,0,114760,0,0,-3,3,0,0,14122,2,1,0,1,10,3,2,4,"refr","alert","locinsi","micro","locally","insight"
"9929",19102,1470,51196,957,FALSE,0,114770,1,3,3,3,3,3,14123,2,1,0,4,1,3,5,5,"light","alert","reminsi","corefri","remserv","insight"
"9930",19103,1470,51196,957,FALSE,0,114780,1,3,3,3,3,3,14124,2,1,1,0,9,2,1,6,"secu","opauto","locopti","cam","locally","opti"
"9931",19104,1470,51196,957,FALSE,0,114790,0,-3,-3,0,0,0,14125,2,1,0,5,2,0,6,7,"assis","preshouse","remreco","cohvac","remserv","reco"
"9932",19105,1470,51196,957,FALSE,0,114800,0,-3,-3,0,0,0,14126,2,1,1,3,0,2,4,8,"wash","opauto","remopti","cosecu","remserv","opti"
"9933",19106,1470,51196,957,FALSE,0,114810,0,-3,-3,-3,-3,-3,14127,2,1,0,2,7,2,11,9,"hvac","opauto","remshr","coalarm","share","nothing"
"9934",19107,1470,51196,957,FALSE,0,114820,0,-3,-3,-3,-3,0,14128,2,1,0,0,5,0,9,10,"secu","preshouse","reminsishr","coassis","share","insight"
"9935",19108,1470,51196,957,FALSE,0,114830,1,3,3,3,3,3,14129,2,1,1,6,3,1,7,11,"tv","lochouse","remserv","cowash","remserv","nothing"
"9936",19109,1470,51196,957,FALSE,0,114840,0,-3,1,-1,1,1,14130,2,1,0,7,4,3,8,12,"alarm","alert","remoptishr","colight","share","opti"
"9937",19111,1471,4808,1082,FALSE,0,129730,1,1,2,0,1,-1,14132,2,2,0,2,5,0,4,1,"hvac","preshouse","remopti","coassis","remserv","opti"
"9938",19112,1471,4808,1082,FALSE,0,129740,0,-1,-1,-1,0,-1,14133,2,2,0,0,3,1,2,2,"secu","lochouse","locinsi","cowash","locally","insight"
"9939",19113,1471,4808,1082,FALSE,0,129750,1,1,1,0,0,0,14134,2,2,0,5,8,3,7,3,"assis","alert","remserv","locsens","remserv","nothing"
"9940",19114,1471,4808,1082,FALSE,0,129760,0,-2,-2,-1,-1,0,14135,2,2,0,0,11,3,10,4,"secu","alert","remrecoshr","watch","share","reco"
"9941",19115,1471,4808,1082,FALSE,0,129770,1,2,2,1,1,0,14136,2,2,1,6,1,3,0,5,"tv","alert","locally","corefri","locally","nothing"
"9942",19116,1471,4808,1082,FALSE,0,129780,1,1,1,0,0,0,14137,2,2,0,7,2,0,1,6,"alarm","preshouse","locopti","cohvac","locally","opti"
"9943",19117,1471,4808,1082,FALSE,0,129790,0,-2,-2,-2,-2,-1,14138,2,2,0,6,9,1,8,7,"tv","lochouse","remoptishr","cam","share","opti"
"9944",19118,1471,4808,1082,FALSE,0,129800,0,-2,-2,-2,-1,-1,14139,2,2,1,7,10,2,9,8,"alarm","opauto","reminsishr","micro","share","insight"
"9945",19119,1471,4808,1082,FALSE,0,129810,1,1,1,1,1,1,14140,2,2,1,1,4,2,3,9,"refr","opauto","locreco","colight","locally","reco"
"9946",19120,1471,4808,1082,FALSE,0,129820,0,-2,-2,-2,-2,-1,14141,2,2,0,1,0,0,11,10,"refr","preshouse","remshr","cosecu","share","nothing"
"9947",19121,1471,4808,1082,FALSE,0,129830,0,0,-1,0,0,0,14142,2,2,1,4,7,2,6,11,"light","opauto","remreco","coalarm","remserv","reco"
"9948",19122,1471,4808,1082,FALSE,0,129840,0,-2,-2,-1,-1,0,14143,2,2,0,3,6,1,5,12,"wash","lochouse","reminsi","cotv","remserv","insight"
"9949",19150,1474,1647,114,FALSE,0,13570,1,-1,1,-1,0,0,14145,0,0,1,5,1,3,8,1,"assis","alert","remoptishr","corefri","share","opti"
"9950",19151,1474,1647,114,FALSE,0,13580,0,-2,1,-1,0,0,14146,0,0,1,0,4,2,11,2,"secu","opauto","remshr","colight","share","nothing"
"9951",19152,1474,1647,114,FALSE,0,13590,1,0,0,0,0,0,14147,0,0,0,5,5,1,0,3,"assis","lochouse","locally","coassis","locally","nothing"
"9952",19153,1474,1647,114,FALSE,0,13600,1,1,1,0,0,0,14148,0,0,0,0,8,0,3,4,"secu","preshouse","locreco","locsens","locally","reco"
"9953",19154,1474,1647,114,FALSE,0,13610,1,1,1,1,0,0,14149,0,0,0,4,0,1,7,5,"light","lochouse","remserv","cosecu","remserv","nothing"
"9954",19155,1474,1647,114,FALSE,0,13620,0,-1,0,-1,0,0,14150,0,0,0,6,2,0,9,6,"tv","preshouse","reminsishr","cohvac","share","insight"
"9955",19156,1474,1647,114,FALSE,0,13630,0,0,0,0,0,0,14151,0,0,0,3,11,0,6,7,"wash","preshouse","remreco","watch","remserv","reco"
"9956",19157,1474,1647,114,FALSE,0,13640,1,2,2,1,0,0,14152,0,0,0,6,6,2,1,8,"tv","opauto","locopti","cotv","locally","opti"
"9957",19158,1474,1647,114,FALSE,0,13650,1,0,0,0,0,0,14153,0,0,0,1,9,2,4,9,"refr","opauto","remopti","cam","remserv","opti"
"9958",19159,1474,1647,114,FALSE,0,13660,1,1,1,1,1,0,14154,0,0,1,7,7,3,2,10,"alarm","alert","locinsi","coalarm","locally","insight"
"9959",19160,1474,1647,114,FALSE,0,13670,0,-1,0,-1,0,0,14155,0,0,0,7,3,1,10,11,"alarm","lochouse","remrecoshr","cowash","share","reco"
"9960",19161,1474,1647,114,FALSE,0,13680,1,1,2,1,0,0,14156,0,0,1,2,10,3,5,12,"hvac","alert","reminsi","micro","remserv","insight"
"9961",19163,1475,4013,268,FALSE,0,32050,1,3,3,3,3,1,14158,0,2,0,3,4,3,1,1,"wash","alert","locopti","colight","locally","opti"
"9962",19164,1475,4013,268,FALSE,0,32060,0,-1,2,-1,-1,2,14159,0,2,1,2,11,0,8,2,"hvac","preshouse","remoptishr","watch","share","opti"
"9963",19165,1475,4013,268,FALSE,0,32070,1,1,3,-1,2,2,14160,0,2,0,6,7,3,4,3,"tv","alert","remopti","coalarm","remserv","opti"
"9964",19166,1475,4013,268,FALSE,0,32080,1,-1,2,-1,2,2,14161,0,2,0,1,10,2,7,4,"refr","opauto","remserv","micro","remserv","nothing"
"9965",19167,1475,4013,268,FALSE,0,32090,0,-2,2,-1,-1,2,14162,0,2,0,0,9,1,6,5,"secu","lochouse","remreco","cam","remserv","reco"
"9966",19168,1475,4013,268,FALSE,0,32100,0,-2,2,-1,-1,2,14163,0,2,0,5,6,1,3,6,"assis","lochouse","locreco","cotv","locally","reco"
"9967",19169,1475,4013,268,FALSE,0,32110,1,2,2,-1,1,2,14164,0,2,1,7,8,0,5,7,"alarm","preshouse","reminsi","locsens","remserv","insight"
"9968",19170,1475,4013,268,FALSE,0,32120,0,-3,-2,-2,-2,2,14165,0,2,0,3,0,1,9,8,"wash","lochouse","reminsishr","cosecu","share","insight"
"9969",19171,1475,4013,268,FALSE,0,32130,1,-1,1,-1,0,2,14166,0,2,1,4,5,0,2,9,"light","preshouse","locinsi","coassis","locally","insight"
"9970",19172,1475,4013,268,FALSE,0,32140,1,-1,1,-1,0,2,14167,0,2,0,2,3,2,0,10,"hvac","opauto","locally","cowash","locally","nothing"
"9971",19173,1475,4013,268,FALSE,0,32150,0,-3,1,-2,-1,2,14168,0,2,0,4,1,2,10,11,"light","opauto","remrecoshr","corefri","share","reco"
"9972",19174,1475,4013,268,FALSE,0,32160,0,-2,-1,-2,-1,2,14169,0,2,1,5,2,3,11,12,"assis","alert","remshr","cohvac","share","nothing"
"9973",19176,1476,65801,915,FALSE,0,109690,0,1,-2,1,0,-2,14171,2,1,0,6,4,3,2,1,"tv","alert","locinsi","colight","locally","insight"
"9974",19177,1476,65801,915,FALSE,0,109700,0,-2,-2,-1,-2,-2,14172,2,1,1,6,0,1,10,2,"tv","lochouse","remrecoshr","cosecu","share","reco"
"9975",19178,1476,65801,915,FALSE,0,109710,0,-2,-2,0,-2,-2,14173,2,1,0,2,8,0,6,3,"hvac","preshouse","remreco","locsens","remserv","reco"
"9976",19179,1476,65801,915,FALSE,0,109720,1,2,2,2,2,0,14174,2,1,1,5,3,2,1,4,"assis","opauto","locopti","cowash","locally","opti"
"9977",19180,1476,65801,915,FALSE,0,109730,0,-2,-2,-1,-2,-2,14175,2,1,1,3,9,1,7,5,"wash","lochouse","remserv","cam","remserv","nothing"
"9978",19181,1476,65801,915,FALSE,0,109740,1,0,1,0,1,1,14176,2,1,0,4,2,1,0,6,"light","lochouse","locally","cohvac","locally","nothing"
"9979",19182,1476,65801,915,FALSE,0,109750,0,-1,-1,-1,-1,-1,14177,2,1,0,7,5,0,3,7,"alarm","preshouse","locreco","coassis","locally","reco"
"9980",19183,1476,65801,915,FALSE,0,109760,0,0,0,-1,-1,-1,14178,2,1,1,0,6,2,4,8,"secu","opauto","remopti","cotv","remserv","opti"
"9981",19184,1476,65801,915,FALSE,0,109770,0,-2,-2,-2,-2,-2,14179,2,1,0,7,1,2,11,9,"alarm","opauto","remshr","corefri","share","nothing"
"9982",19185,1476,65801,915,FALSE,0,109780,0,-2,-2,-2,-2,-2,14180,2,1,0,4,10,3,8,10,"light","alert","remoptishr","micro","share","opti"
"9983",19186,1476,65801,915,FALSE,0,109790,0,-1,-1,-1,-1,1,14181,2,1,0,5,11,0,9,11,"assis","preshouse","reminsishr","watch","share","insight"
"9984",19187,1476,65801,915,FALSE,0,109800,0,-1,-2,0,0,-2,14182,2,1,0,1,7,3,5,12,"refr","alert","reminsi","coalarm","remserv","insight"
"9985",19189,1477,995,691,FALSE,0,82810,1,1,-2,-2,0,-1,14184,1,2,0,0,1,3,7,1,"secu","alert","remserv","corefri","remserv","nothing"
"9986",19190,1477,995,691,FALSE,0,82820,0,-2,2,-2,-1,1,14185,1,2,0,7,0,2,6,2,"alarm","opauto","remreco","cosecu","remserv","reco"
"9987",19191,1477,995,691,FALSE,0,82830,1,2,1,2,2,0,14186,1,2,0,1,6,3,0,3,"refr","alert","locally","cotv","locally","nothing"
"9988",19192,1477,995,691,FALSE,0,82840,1,0,1,0,1,2,14187,1,2,1,3,8,1,2,4,"wash","lochouse","locinsi","locsens","locally","insight"
"9989",19193,1477,995,691,FALSE,0,82850,1,3,3,2,2,2,14188,1,2,0,4,9,2,3,5,"light","opauto","locreco","cam","locally","reco"
"9990",19194,1477,995,691,FALSE,0,82860,1,-3,1,-3,-3,-2,14189,1,2,0,2,3,2,9,6,"hvac","opauto","reminsishr","cowash","share","insight"
"9991",19195,1477,995,691,FALSE,0,82870,1,-2,1,-3,-3,-3,14190,1,2,0,3,4,3,10,7,"wash","alert","remrecoshr","colight","share","reco"
"9992",19196,1477,995,691,FALSE,0,82880,0,-1,1,-1,-3,-2,14191,1,2,1,1,2,1,8,8,"refr","lochouse","remoptishr","cohvac","share","opti"
"9993",19197,1477,995,691,FALSE,0,82890,0,-1,2,-1,0,1,14192,1,2,0,2,7,0,1,9,"hvac","preshouse","locopti","coalarm","locally","opti"
"9994",19198,1477,995,691,FALSE,0,82900,0,-2,2,-2,1,2,14193,1,2,0,5,10,0,4,10,"assis","preshouse","remopti","micro","remserv","opti"
"9995",19199,1477,995,691,FALSE,0,82910,0,1,-3,1,2,-1,14194,1,2,1,6,11,1,5,11,"tv","lochouse","reminsi","watch","remserv","insight"
"9996",19200,1477,995,691,FALSE,0,82920,0,-1,1,-1,-3,-2,14195,1,2,1,4,5,0,11,12,"light","preshouse","remshr","coassis","share","nothing"
"9997",19202,1478,42831,528,FALSE,0,63250,1,3,3,1,3,3,14197,1,1,0,4,4,3,5,1,"light","alert","reminsi","colight","remserv","insight"
"9998",19203,1478,42831,528,FALSE,0,63260,1,3,3,3,3,3,14198,1,1,0,1,1,3,2,2,"refr","alert","locinsi","corefri","locally","insight"
"9999",19204,1478,42831,528,FALSE,0,63270,1,0,1,1,1,1,14199,1,1,0,2,2,0,3,3,"hvac","preshouse","locreco","cohvac","locally","reco"
"10000",19205,1478,42831,528,FALSE,0,63280,1,3,3,2,2,3,14200,1,1,0,7,7,3,8,4,"alarm","alert","remoptishr","coalarm","share","opti"
"10001",19206,1478,42831,528,FALSE,0,63290,1,-1,1,-1,-1,-1,14201,1,1,1,1,9,1,10,5,"refr","lochouse","remrecoshr","cam","share","reco"
"10002",19207,1478,42831,528,FALSE,0,63300,1,0,1,1,1,1,14202,1,1,0,7,11,1,0,6,"alarm","lochouse","locally","watch","locally","nothing"
"10003",19208,1478,42831,528,FALSE,0,63310,1,1,1,1,1,1,14203,1,1,1,0,0,2,1,7,"secu","opauto","locopti","cosecu","locally","opti"
"10004",19209,1478,42831,528,FALSE,0,63320,1,3,3,3,3,3,14204,1,1,1,3,3,2,4,8,"wash","opauto","remopti","cowash","remserv","opti"
"10005",19210,1478,42831,528,FALSE,0,63330,1,-1,1,1,1,1,14205,1,1,0,2,10,2,11,9,"hvac","opauto","remshr","micro","share","nothing"
"10006",19211,1478,42831,528,FALSE,0,63340,1,1,1,1,1,2,14206,1,1,1,6,6,1,7,10,"tv","lochouse","remserv","cotv","remserv","nothing"
"10007",19212,1478,42831,528,FALSE,0,63350,1,-1,1,-1,-1,-1,14207,1,1,0,0,8,0,9,11,"secu","preshouse","reminsishr","locsens","share","insight"
"10008",19213,1478,42831,528,FALSE,0,63360,1,-1,-1,-1,-1,-1,14208,1,1,0,5,5,0,6,12,"assis","preshouse","remreco","coassis","remserv","reco"
"10009",19215,1479,44077,761,FALSE,0,91210,0,-2,-3,-2,-3,-3,14210,1,2,1,1,6,1,2,1,"refr","lochouse","locinsi","cotv","locally","insight"
"10010",19216,1479,44077,761,FALSE,0,91220,1,2,2,2,2,2,14211,1,2,0,0,5,0,1,2,"secu","preshouse","locopti","coassis","locally","opti"
"10011",19217,1479,44077,761,FALSE,0,91230,1,2,2,3,2,2,14212,1,2,0,2,7,2,3,3,"hvac","opauto","locreco","coalarm","locally","reco"
"10012",19218,1479,44077,761,FALSE,0,91240,1,-3,1,-3,-2,0,14213,1,2,0,5,10,2,6,4,"assis","opauto","remreco","micro","remserv","reco"
"10013",19219,1479,44077,761,FALSE,0,91250,0,-2,-2,-2,-2,1,14214,1,2,1,7,0,1,8,5,"alarm","lochouse","remoptishr","cosecu","share","opti"
"10014",19220,1479,44077,761,FALSE,0,91260,1,1,1,2,1,1,14215,1,2,0,3,8,0,4,6,"wash","preshouse","remopti","locsens","remserv","opti"
"10015",19221,1479,44077,761,FALSE,0,91270,0,-2,-2,-2,-3,-1,14216,1,2,1,2,3,0,11,7,"hvac","preshouse","remshr","cowash","share","nothing"
"10016",19222,1479,44077,761,FALSE,0,91280,0,0,1,-1,1,-1,14217,1,2,1,4,9,1,5,8,"light","lochouse","reminsi","cam","remserv","insight"
"10017",19223,1479,44077,761,FALSE,0,91290,1,1,1,2,2,2,14218,1,2,0,7,4,3,0,9,"alarm","alert","locally","colight","locally","nothing"
"10018",19224,1479,44077,761,FALSE,0,91300,0,-2,-2,-2,-2,-2,14219,1,2,0,1,2,3,10,10,"refr","alert","remrecoshr","cohvac","share","reco"
"10019",19225,1479,44077,761,FALSE,0,91310,0,-2,-2,-2,-2,-2,14220,1,2,0,0,1,2,9,11,"secu","opauto","reminsishr","corefri","share","insight"
"10020",19226,1479,44077,761,FALSE,0,91320,1,1,1,2,2,2,14221,1,2,0,6,11,3,7,12,"tv","alert","remserv","watch","remserv","nothing"
"10021",19293,1484,34387,910,FALSE,0,109090,0,-3,-3,-2,0,-2,14236,2,1,1,7,9,1,0,1,"alarm","lochouse","locally","cam","locally","nothing"
"10022",19294,1484,34387,910,FALSE,0,109100,1,2,3,2,2,0,14237,2,1,0,0,10,2,1,2,"secu","opauto","locopti","micro","locally","opti"
"10023",19295,1484,34387,910,FALSE,0,109110,0,0,0,0,-1,-2,14238,2,1,0,3,1,2,4,3,"wash","opauto","remopti","corefri","remserv","opti"
"10024",19296,1484,34387,910,FALSE,0,109120,0,-2,-1,0,-1,-3,14239,2,1,0,4,2,3,5,4,"light","alert","reminsi","cohvac","remserv","insight"
"10025",19297,1484,34387,910,FALSE,0,109130,0,-3,-3,-3,-3,-3,14240,2,1,0,1,7,1,10,5,"refr","lochouse","remrecoshr","coalarm","share","reco"
"10026",19298,1484,34387,910,FALSE,0,109140,0,-3,-3,-3,-3,0,14241,2,1,1,0,6,0,9,6,"secu","preshouse","reminsishr","cotv","share","insight"
"10027",19299,1484,34387,910,FALSE,0,109150,0,-1,-3,0,-1,0,14242,2,1,1,2,0,0,3,7,"hvac","preshouse","locreco","cosecu","locally","reco"
"10028",19300,1484,34387,910,FALSE,0,109160,0,-3,-2,-3,-1,0,14243,2,1,0,6,4,1,7,8,"tv","lochouse","remserv","colight","remserv","nothing"
"10029",19301,1484,34387,910,FALSE,0,109170,0,-3,-3,-2,-3,1,14244,2,1,0,7,5,3,8,9,"alarm","alert","remoptishr","coassis","share","opti"
"10030",19302,1484,34387,910,FALSE,0,109180,0,-3,-1,-2,-3,-2,14245,2,1,0,2,8,2,11,10,"hvac","opauto","remshr","locsens","share","nothing"
"10031",19303,1484,34387,910,FALSE,0,109190,0,0,-2,-1,-2,-1,14246,2,1,1,5,3,0,6,11,"assis","preshouse","remreco","cowash","remserv","reco"
"10032",19304,1484,34387,910,FALSE,0,109200,0,0,-1,0,-1,0,14247,2,1,0,1,11,3,2,12,"refr","alert","locinsi","watch","locally","insight"
"10033",19306,1485,69859,1117,FALSE,0,133930,1,2,-1,2,0,0,14249,2,2,1,1,4,0,4,1,"refr","preshouse","remopti","colight","remserv","opti"
"10034",19307,1485,69859,1117,FALSE,0,133940,1,-1,0,-1,0,1,14250,2,2,0,6,9,2,9,2,"tv","opauto","reminsishr","cam","share","insight"
"10035",19308,1485,69859,1117,FALSE,0,133950,1,-1,-1,1,0,0,14251,2,2,1,7,10,3,10,3,"alarm","alert","remrecoshr","micro","share","reco"
"10036",19309,1485,69859,1117,FALSE,0,133960,1,1,-2,2,0,-2,14252,2,2,0,3,6,2,6,4,"wash","opauto","remreco","cotv","remserv","reco"
"10037",19310,1485,69859,1117,FALSE,0,133970,1,2,1,2,2,2,14253,2,2,0,0,11,0,11,5,"secu","preshouse","remshr","watch","share","nothing"
"10038",19311,1485,69859,1117,FALSE,0,133980,1,2,1,2,2,2,14254,2,2,1,4,7,3,7,6,"light","alert","remserv","coalarm","remserv","nothing"
"10039",19312,1485,69859,1117,FALSE,0,133990,1,2,0,2,1,2,14255,2,2,0,5,0,3,0,7,"assis","alert","locally","cosecu","locally","nothing"
"10040",19313,1485,69859,1117,FALSE,0,134000,0,1,-2,2,-1,-2,14256,2,2,1,6,1,0,1,8,"tv","preshouse","locopti","corefri","locally","opti"
"10041",19314,1485,69859,1117,FALSE,0,134010,1,2,2,2,2,2,14257,2,2,0,2,5,1,5,9,"hvac","lochouse","reminsi","coassis","remserv","insight"
"10042",19315,1485,69859,1117,FALSE,0,134020,1,-1,-1,0,0,1,14258,2,2,0,5,8,1,8,10,"assis","lochouse","remoptishr","locsens","share","opti"
"10043",19316,1485,69859,1117,FALSE,0,134030,0,0,-3,1,-2,-3,14259,2,2,0,0,3,2,3,11,"secu","opauto","locreco","cowash","locally","reco"
"10044",19317,1485,69859,1117,FALSE,0,134040,0,0,-2,1,0,-1,14260,2,2,0,7,2,1,2,12,"alarm","lochouse","locinsi","cohvac","locally","insight"
"10045",19319,1505,12506,467,FALSE,0,55930,1,3,2,-1,1,2,14262,1,0,0,5,5,0,7,1,"assis","preshouse","remserv","coassis","remserv","nothing"
"10046",19320,1505,12506,467,FALSE,0,55940,1,3,3,1,2,3,14263,1,0,0,2,2,1,4,2,"hvac","lochouse","remopti","cohvac","remserv","opti"
"10047",19321,1505,12506,467,FALSE,0,55950,0,-1,-1,0,-1,-2,14264,1,0,0,1,1,3,3,3,"refr","alert","locreco","corefri","locally","reco"
"10048",19322,1505,12506,467,FALSE,0,55960,1,3,2,3,3,3,14265,1,0,1,3,3,2,5,4,"wash","opauto","reminsi","cowash","remserv","insight"
"10049",19323,1505,12506,467,FALSE,0,55970,0,-3,-3,-3,-3,-3,14266,1,0,1,1,9,1,11,5,"refr","lochouse","remshr","cam","share","nothing"
"10050",19324,1505,12506,467,FALSE,0,55980,1,3,2,0,1,2,14267,1,0,1,6,6,2,8,6,"tv","opauto","remoptishr","cotv","share","opti"
"10051",19325,1505,12506,467,FALSE,0,55990,1,3,3,2,3,3,14268,1,0,0,4,4,3,6,7,"light","alert","remreco","colight","remserv","reco"
"10052",19326,1505,12506,467,FALSE,0,56000,1,-3,1,-3,-3,-3,14269,1,0,0,0,8,0,10,8,"secu","preshouse","remrecoshr","locsens","share","reco"
"10053",19327,1505,12506,467,FALSE,0,56010,0,-3,-2,-3,-3,-2,14270,1,0,0,7,7,3,9,9,"alarm","alert","reminsishr","coalarm","share","insight"
"10054",19328,1505,12506,467,FALSE,0,56020,1,2,3,2,2,3,14271,1,0,1,0,0,2,2,10,"secu","opauto","locinsi","cosecu","locally","insight"
"10055",19329,1505,12506,467,FALSE,0,56030,1,1,-2,0,-1,-2,14272,1,0,0,7,11,1,1,11,"alarm","lochouse","locopti","watch","locally","opti"
"10056",19330,1505,12506,467,FALSE,0,56040,1,1,-1,0,-1,-2,14273,1,0,0,6,10,0,0,12,"tv","preshouse","locally","micro","locally","nothing"
"10057",19332,1486,67406,228,FALSE,0,27250,1,1,2,0,2,2,14275,0,1,0,4,5,1,6,1,"light","lochouse","remreco","coassis","remserv","reco"
"10058",19333,1486,67406,228,FALSE,0,27260,1,2,2,2,2,2,14276,0,1,0,6,11,2,0,2,"tv","opauto","locally","watch","locally","nothing"
"10059",19334,1486,67406,228,FALSE,0,27270,0,1,1,1,1,1,14277,0,1,0,2,3,3,4,3,"hvac","alert","remopti","cowash","remserv","opti"
"10060",19335,1486,67406,228,FALSE,0,27280,0,-1,-1,0,0,0,14278,0,1,0,0,9,2,10,4,"secu","opauto","remrecoshr","cam","share","reco"
